sku,store_view_code,attribute_set_code,product_type,categories,product_websites,name,description,short_description,weight,product_online,tax_class_name,visibility,price,special_price,special_price_from_date,special_price_to_date,url_key,meta_title,meta_keywords,meta_description,base_image,base_image_label,small_image,small_image_label,thumbnail_image,thumbnail_image_label,swatch_image,swatch_image_label,created_at,updated_at,new_from_date,new_to_date,display_product_options_in,map_price,msrp_price,map_enabled,gift_message_available,custom_design,custom_design_from,custom_design_to,custom_layout_update,page_layout,product_options_container,msrp_display_actual_price_type,country_of_manufacture,color,size,additional_attributes,qty,out_of_stock_qty,use_config_min_qty,is_qty_decimal,allow_backorders,use_config_backorders,min_cart_qty,use_config_min_sale_qty,max_cart_qty,use_config_max_sale_qty,is_in_stock,notify_on_stock_below,use_config_notify_stock_qty,manage_stock,use_config_manage_stock,use_config_qty_increments,qty_increments,use_config_enable_qty_inc,enable_qty_increments,is_decimal_divided,website_id,related_skus,related_position,crosssell_skus,crosssell_position,upsell_skus,upsell_position,additional_images,additional_image_labels,hide_from_product_page,bundle_price_type,bundle_sku_type,bundle_price_view,bundle_weight_type,bundle_values,bundle_shipment_type,associated_skus,downloadable_links,downloadable_samples,configurable_variations,configurable_variation_labels
IMUPU01364MG/BK3XL,ch,Default,simple,,,,,,,,,,76.989000,53.889000,25/11/21,28/11/31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dfw_price=76.989000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IMUPU01364MG/BK,,Default,configurable,"Default Category/ACTIVITY,Default Category/ACTIVITY/MEN,Default Category/ACTIVITY/MEN/Lifestyle,Default Category/MEN,Default Category/MEN/MIDLAYER & T-SHIRTS,Default Category/MEN/MIDLAYER & T-SHIRTS/Sweatshirts,Default Category","base,izas_website,fr,it,uk,en_us,ch","MAN'S TUCSON PULLOVER WITH ZIP GREY","Open sweatshirt.
Adjustable hood with cords.
Set-in sleeve.
Zipper side pockets.","Open sweatshirt. Main fabric: 85,6% Polyester + 14,4% Spandex.",0.600000,1,"Taxable Goods","Catalog, Search",69.990000,36.990000,24/6/22,28/11/25,man-s-tucson-pullover-with-zip-grey," Sweatshirt Man TUCSON | IZAS",,"Discover our Man'S Tucson Pullover With Zip Grey ✓ Izas official shop ✓ High-end outdoor clothing and accessories ✓ Mountain sports, trekking and Lifestyle ✓ Free shipping from 49.99€",/i/m/imupu01364mg_bk-1.jpg,TUCSON-MELANGE-BLACK-1,/i/m/imupu01364mg_bk-1.jpg,TUCSON-MELANGE-BLACK-1,/i/m/imupu01364mg_bk-1.jpg,TUCSON-MELANGE-BLACK-1,,,"25/8/19 10:30","14/11/22 2:02",,,"Block after Info Column",,,,No,,,,,,,"Use config",,Grey,,"activity=Trekking|Urban,amtoolkit_robots=0,collections=AW19,color=Grey,dfw_price=69.990000,ean=8434076485744,gender=Men,googleshopping_category=Apparel & Accessories > Clothing > Shirts & Tops,googleshopping_exclude=No,has_special_price=Yes,ignore_datafeedwatch=No,in_html_sitemap=Yes,in_xml_sitemap=Yes,is_imported=0,mainseason=All Seasons,materials=Main fabric: 85,6% Poliéster +14,4% Spandex.
Woven fabric: 87,3% Poliamida + 12,7% Spandex.,model=TUCSON,producttype=Sweatshirt,product_rma=No,real_colours=MELANGE/BLACK,reset_cache_image=No,stripe_sub_enabled=No,stripe_sub_interval=Months,technology=MultiFunctional,warmth=Warmish,wesupply_estimation_display=Yes",0.0000,0.0000,1,0,0,1,1.0000,1,10000.0000,1,1,1.0000,1,1,1,1,1.0000,1,0,0,0,,,,,,,"/i/m/imupu01364mg_bk-1.jpg,/i/m/imupu01364mg_bk-2.jpg,/s/u/sudadera-chaqueta-tecnica-hombre-es.png",",,Image",,,,,,,,,,,"sku=IMUPU01364MG/BKS,size=EU 36|sku=IMUPU01364MG/BKM,size=EU 38|sku=IMUPU01364MG/BKL,size=EU 40|sku=IMUPU01364MG/BKXL,size=EU 42|sku=IMUPU01364MG/BKXXL,size=EU 44|sku=IMUPU01364MG/BK3XL,size=EU 46|sku=IMUPU01364MG/BK4XL,size=EU 48",size=size
IMUPU01364MG/BK,en,Default,configurable,,,"gray man sweatshirt eu tucson","<ul><li> Open sweatshirt. </li><li> Adjustable hood with laces. </li><li> Sitting sleeve. </li><li> Zippered ventral pockets. </li></ul>","<p> Man sports jacket TUCSON </p>",,,,,,,14/4/21,14/4/31,gray-man-sweatshirt-eu-tucson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IMUPU01364MG/BK,es,Default,configurable,,,"SUDADERA HOMBRE GRIS TUCSON","La sudadera abierta Tucson es el ejemplo de ligereza y elegancia en una misma prenda sin perder la esencia más aventurera de la montaña. Debido a su diseño, esta prenda es sinónimo de polivalencia. Disfruta de los paseos en la montaña o dale un toque de actividad al entorno urbano con la sudadera Tucson.","Sudadera abierta con cremallera central y capucha para hombre Tucson",,,,,,,14/4/21,14/4/31,sudadera-hombre-gris-tucson,"Sudadera Hombre Gris Tucson | Izas",,"Sudadera Hombre Gris Tucson ✓ Tienda Oficial Izas ✓ Ropa y accesorios de alta gama para el exterior ✓ Deporte de montaña, trekking y Lifestyle ✓ Envío a España gratis a partir de 29.99€",,,,,,,,,,,,,,,,,,,,,,,,,,,,"characteristics=Sudadera abierta.
Capucha ajustable con cordones.
Manga Sentada.
Bolsillos ventrales con cremallera.,materials=Main fabric: 85, 6% Poliéster +14, 4% Spandex.
Woven fabric: 87, 3% Poliamida + 12, 7% Spandex.,sizechart=sudadera-chaqueta-tecnica-hombre-es.png",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IMUPU01364MG/BK,fr,Default,configurable,,,"sweat-shirt homme eu gris tucson","<ul><li> Sweat-shirt ouvert. </li><li> Hotte ajustable avec des lacets. </li><li> Sleeve assis. </li><li> Poches ventrales à glissière. </li></ul>","<p> Veste sport homme TUCSON </p>",,,,,,,14/4/21,14/4/31,sweat-shirt-homme-eu-gris-tucson,"Sweat Gris Homme TUCSON | IZAS",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IMUPU01364MG/BK,it,Default,configurable,,,"felpa grigia uomo eu tucson","<ul ><li> Felpa aperta. </li><li> Cappuccio regolabile con lacci. </li><li> Manica seduta. </li><li> Tasche ventrale con cerniera. </li></ul>","<p> Giacca sportiva uomo TUCSON </p>",,,,,,,14/4/21,14/4/31,felpa-grigia-uomo-eu-tucson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IMUPU01364MG/BK,ch,Default,configurable,,,"POLERÓN CON CREMALLERA HOMBRE GRIS TUCSON","<p>El polerón con cremallera abierto Tucson es el ejemplo de ligereza y elegancia en una misma prenda sin perder la esencia más aventurera de la montaña. Debido a su diseño, esta prenda es sinónimo de polivalencia. Disfruta de los paseos en la montaña o dale un toque de actividad al entorno urbano con la sudadera Tucson.</p>","<div class=""product attribute overview"">
<div class=""value"">Polerón abierto con cremallera central y capucha para hombre Tucson</div>
</div>",,,,,,53.890000,25/11/21,28/11/31,poleron-con-cremallera-hombre-gris-tucson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"characteristics=<ul>
<li>Polerón abierto.</li>
<li>Capucha ajustable con cordones.</li>
<li>Manga Sentada.</li>
<li>Bolsillos ventrales con cremallera.</li>
</ul>,dfw_price=76.990000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IWWSF01074SM/FXXXL,,Default,simple,,"base,izas_website,fr,it,uk,en_us,ch","ABIERI SMOKE/FUXIA WOMAN'S EU 44",,,0.600000,2,"Taxable Goods","Not Visible Individually",81.990000,69.990000,1/3/22,31/12/22,abieri-smoke-fuxia-woman-s-eu-44,,,,,ABIERI-SMOKE-FUXIA-1,,ABIERI-SMOKE-FUXIA-1,,,,,"29/8/19 19:47","14/11/22 2:02",,,,,,,,,,,,,,,,Grey,"EU 44","activity=Trekking,color=Grey,dfw_price=81.990000,ean=8434076354767,fabrics=AWPS|SOFTSHELL,gender=Women,has_special_price=Yes,in_html_sitemap=Yes,in_xml_sitemap=Yes,mainseason=All Seasons,model=ABIERI,pockets=FRONT,real_colours=SMOKE/FUXIA,size=EU 44,warmth=Warmish,waterproof=3K",0.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,0,,1,1,0,1,0.0000,1,0,0,0,,,,,,,,,,,,,,,,,,,,
IWWSF01074SM/FXXXL,en,Default,simple,,,"gray woman jacket eu abieri","<ul><li> Lightweight and breathable jacket. </li><li> Fixed hood. </li><li> Back and sleeves with wind-resistant tissue and water. </li><li> Mount-loft filling. </li><li> Front with padded. </li><li> Ventral and pectoral pockets with zipper.pu & ntilde; elluting with clip for the thumb. </li></ul>","<p> Softshell jacket mountain? To ABIERI </p>",,,,,,,,,gray-woman-jacket-eu-abieri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IWWSF01074SM/FXXXL,es,Default,simple,,,"CHAQUETA MUJER GRIS ABIERI EU 44","<ul>
<li>Chaqueta ligera y transpirable.</li>
<li>Capucha fija.</li>
<li>Espalda y mangas con tejido resistente al viento y al agua.</li>
<li>Relleno de mount-loft.</li>
<li>Delantero con padded.</li>
<li>Bolsillos ventrales y pectoral con cremallera.Pu&ntilde;os el&aacute;sticos con presilla para el pulgar.</li>
</ul>","<p>Chaqueta Softshell de Monta?a Abieri</p>",,,,,,,,,chaqueta-mujer-gris-abieri-eu-44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IWWSF01074SM/FXXXL,fr,Default,simple,,,"veste de femme grise ue abieri","<ul><li> Veste légère et respirante. </li><li> Hood fixe. </li><li> Dos et manches avec tissu et eau résistant au vent. </li><li> Remplissage mount-loft. </li><li> Devant avec rembourré. </li><li> Poches ventrales et pectorales avec zipper.pu & ntilde; elluting avec clip pour le pouce. </li></ul>","<p> Veste softshell mountain? A ABIERI </p>",,,,,,,,,veste-de-femme-grise-ue-abieri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IWWSF01074SM/FXXXL,it,Default,simple,,,"giacca donna grigia eu abieri","<ul ><li> Giacca leggera e traspirante. </li><li> Cappuccio fisso. </li><li> Indietro e maniche con tessuto e acqua resistenti al vento. </li><li> Riempimento di montaggio-loft. </li><li> Anteriore con imbottito. </li><li> Tasche ventrale e pettorale con cerniera.pu & ntilde; elluting con clip per il pollice. </li></ul>","<p> Giacca softshell mountain? A ABIERI </p>",,,,,,,,,giacca-donna-grigia-eu-abieri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IWWSF01074SM/FXXXL,ch,Default,simple,,,,,,,,,,90.189000,76.989000,25/11/21,28/11/31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dfw_price=90.189000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IWWSF01074SM/FXXS,,Default,simple,,"base,izas_website,fr,it,uk,en_us,ch","ABIERI SMOKE/FUXIA WOMAN'S EU 34",,,0.600000,2,"Taxable Goods","Not Visible Individually",81.990000,69.990000,1/3/22,31/12/22,abieri-smoke-fuxia-woman-s-eu-34,,,,,ABIERI-SMOKE-FUXIA-1,,ABIERI-SMOKE-FUXIA-1,,,,,"29/8/19 19:47","14/11/22 2:02",,,,,,,,,,,,,,,,Grey,"EU 34","activity=Trekking,color=Grey,dfw_price=81.990000,ean=8434076354750,fabrics=AWPS|SOFTSHELL,gender=Women,has_special_price=Yes,in_html_sitemap=Yes,in_xml_sitemap=Yes,mainseason=All Seasons,model=ABIERI,pockets=FRONT,real_colours=SMOKE/FUXIA,size=EU 34,warmth=Warmish,waterproof=3K",0.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,0,,1,1,0,1,0.0000,1,0,0,0,,,,,,,,,,,,,,,,,,,,
IWWSF01074SM/FXXS,en,Default,simple,,,"gray woman jacket eu abieri","<ul><li> Lightweight and breathable jacket. </li><li> Fixed hood. </li><li> Back and sleeves with wind-resistant tissue and water. </li><li> Mount-loft filling. </li><li> Front with padded. </li><li> Ventral and pectoral pockets with zipper.pu & ntilde; elluting with clip for the thumb. </li></ul>","<p> Softshell jacket mountain? To ABIERI </p>",,,,,,,,,gray-woman-jacket-eu-abieri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IWWSF01074SM/FXXS,es,Default,simple,,,"CHAQUETA MUJER GRIS ABIERI EU 34","<ul>
<li>Chaqueta ligera y transpirable.</li>
<li>Capucha fija.</li>
<li>Espalda y mangas con tejido resistente al viento y al agua.</li>
<li>Relleno de mount-loft.</li>
<li>Delantero con padded.</li>
<li>Bolsillos ventrales y pectoral con cremallera.Pu&ntilde;os el&aacute;sticos con presilla para el pulgar.</li>
</ul>","<p>Chaqueta Softshell de Monta?a Abieri</p>",,,,,,,,,chaqueta-mujer-gris-abieri-eu-34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IWWSF01074SM/FXXS,fr,Default,simple,,,"veste de femme grise ue abieri","<ul><li> Veste légère et respirante. </li><li> Hood fixe. </li><li> Dos et manches avec tissu et eau résistant au vent. </li><li> Remplissage mount-loft. </li><li> Devant avec rembourré. </li><li> Poches ventrales et pectorales avec zipper.pu & ntilde; elluting avec clip pour le pouce. </li></ul>","<p> Veste softshell mountain? A ABIERI </p>",,,,,,,,,veste-de-femme-grise-ue-abieri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IWWSF01074SM/FXXS,it,Default,simple,,,"giacca donna grigia eu abieri","<ul ><li> Giacca leggera e traspirante. </li><li> Cappuccio fisso. </li><li> Indietro e maniche con tessuto e acqua resistenti al vento. </li><li> Riempimento di montaggio-loft. </li><li> Anteriore con imbottito. </li><li> Tasche ventrale e pettorale con cerniera.pu & ntilde; elluting con clip per il pollice. </li></ul>","<p> Giacca softshell mountain? A ABIERI </p>",,,,,,,,,giacca-donna-grigia-eu-abieri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IWWSF01074SM/FXXS,ch,Default,simple,,,,,,,,,,90.189000,76.989000,25/11/21,28/11/31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dfw_price=90.189000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IWWSF01074SM/FXXL,,Default,simple,,"base,izas_website,fr,it,uk,en_us,ch","ABIERI SMOKE/FUXIA WOMAN'S EU 42",,,0.600000,2,"Taxable Goods","Not Visible Individually",81.990000,69.990000,1/3/22,31/12/22,abieri-smoke-fuxia-woman-s-eu-42,,,,,ABIERI-SMOKE-FUXIA-1,,ABIERI-SMOKE-FUXIA-1,,,,,"29/8/19 19:47","14/11/22 2:02",,,,,,,,,,,,,,,,Grey,"EU 42","activity=Trekking,color=Grey,dfw_price=81.990000,ean=8434076354743,fabrics=AWPS|SOFTSHELL,gender=Women,has_special_price=Yes,in_html_sitemap=Yes,in_xml_sitemap=Yes,mainseason=All Seasons,model=ABIERI,pockets=FRONT,real_colours=SMOKE/FUXIA,size=EU 42,warmth=Warmish,waterproof=3K",0.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,0,,1,1,0,1,0.0000,1,0,0,0,,,,,,,,,,,,,,,,,,,,
IWWSF01074SM/FXXL,en,Default,simple,,,"gray woman jacket eu abieri","<ul><li> Lightweight and breathable jacket. </li><li> Fixed hood. </li><li> Back and sleeves with wind-resistant tissue and water. </li><li> Mount-loft filling. </li><li> Front with padded. </li><li> Ventral and pectoral pockets with zipper.pu & ntilde; elluting with clip for the thumb. </li></ul>","<p> Softshell jacket mountain? To ABIERI </p>",,,,,,,,,gray-woman-jacket-eu-abieri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IWWSF01074SM/FXXL,es,Default,simple,,,"CHAQUETA MUJER GRIS ABIERI EU 42","<ul>
<li>Chaqueta ligera y transpirable.</li>
<li>Capucha fija.</li>
<li>Espalda y mangas con tejido resistente al viento y al agua.</li>
<li>Relleno de mount-loft.</li>
<li>Delantero con padded.</li>
<li>Bolsillos ventrales y pectoral con cremallera.Pu&ntilde;os el&aacute;sticos con presilla para el pulgar.</li>
</ul>","<p>Chaqueta Softshell de Monta?a Abieri</p>",,,,,,,,,chaqueta-mujer-gris-abieri-eu-42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IWWSF01074SM/FXXL,fr,Default,simple,,,"veste de femme grise ue abieri","<ul><li> Veste légère et respirante. </li><li> Hood fixe. </li><li> Dos et manches avec tissu et eau résistant au vent. </li><li> Remplissage mount-loft. </li><li> Devant avec rembourré. </li><li> Poches ventrales et pectorales avec zipper.pu & ntilde; elluting avec clip pour le pouce. </li></ul>","<p> Veste softshell mountain? A ABIERI </p>",,,,,,,,,veste-de-femme-grise-ue-abieri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IWWSF01074SM/FXXL,it,Default,simple,,,"giacca donna grigia eu abieri","<ul ><li> Giacca leggera e traspirante. </li><li> Cappuccio fisso. </li><li> Indietro e maniche con tessuto e acqua resistenti al vento. </li><li> Riempimento di montaggio-loft. </li><li> Anteriore con imbottito. </li><li> Tasche ventrale e pettorale con cerniera.pu & ntilde; elluting con clip per il pollice. </li></ul>","<p> Giacca softshell mountain? A ABIERI </p>",,,,,,,,,giacca-donna-grigia-eu-abieri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IWWSF01074SM/FXXL,ch,Default,simple,,,,,,,,,,90.189000,76.989000,25/11/21,28/11/31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dfw_price=90.189000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IWWSF01074SM/FXS,,Default,simple,,"base,izas_website,fr,it,uk,en_us,ch","ABIERI SMOKE/FUXIA WOMAN'S EU 36",,,0.600000,2,"Taxable Goods","Not Visible Individually",81.990000,69.990000,1/3/22,31/12/22,abieri-smoke-fuxia-woman-s-eu-36,,,,,ABIERI-SMOKE-FUXIA-1,,ABIERI-SMOKE-FUXIA-1,,,,,"29/8/19 19:47","14/11/22 2:02",,,,,,,,,,,,,,,,Grey,"EU 36","activity=Trekking,color=Grey,dfw_price=81.990000,ean=8434076354736,fabrics=AWPS|SOFTSHELL,gender=Women,has_special_price=Yes,in_html_sitemap=Yes,in_xml_sitemap=Yes,mainseason=All Seasons,model=ABIERI,pockets=FRONT,real_colours=SMOKE/FUXIA,size=EU 36,warmth=Warmish,waterproof=3K",0.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,0,,1,1,0,1,0.0000,1,0,0,0,,,,,,,,,,,,,,,,,,,,
IWWSF01074SM/FXS,en,Default,simple,,,"gray woman jacket eu abieri","<ul><li> Lightweight and breathable jacket. </li><li> Fixed hood. </li><li> Back and sleeves with wind-resistant tissue and water. </li><li> Mount-loft filling. </li><li> Front with padded. </li><li> Ventral and pectoral pockets with zipper.pu & ntilde; elluting with clip for the thumb. </li></ul>","<p> Softshell jacket mountain? To ABIERI </p>",,,,,,,,,gray-woman-jacket-eu-abieri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IWWSF01074SM/FXS,es,Default,simple,,,"CHAQUETA MUJER GRIS ABIERI EU 36","<ul>
<li>Chaqueta ligera y transpirable.</li>
<li>Capucha fija.</li>
<li>Espalda y mangas con tejido resistente al viento y al agua.</li>
<li>Relleno de mount-loft.</li>
<li>Delantero con padded.</li>
<li>Bolsillos ventrales y pectoral con cremallera.Pu&ntilde;os el&aacute;sticos con presilla para el pulgar.</li>
</ul>","<p>Chaqueta Softshell de Monta?a Abieri</p>",,,,,,,,,chaqueta-mujer-gris-abieri-eu-36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IWWSF01074SM/FXS,fr,Default,simple,,,"veste de femme grise ue abieri","<ul><li> Veste légère et respirante. </li><li> Hood fixe. </li><li> Dos et manches avec tissu et eau résistant au vent. </li><li> Remplissage mount-loft. </li><li> Devant avec rembourré. </li><li> Poches ventrales et pectorales avec zipper.pu & ntilde; elluting avec clip pour le pouce. </li></ul>","<p> Veste softshell mountain? A ABIERI </p>",,,,,,,,,veste-de-femme-grise-ue-abieri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IWWSF01074SM/FXS,it,Default,simple,,,"giacca donna grigia eu abieri","<ul ><li> Giacca leggera e traspirante. </li><li> Cappuccio fisso. </li><li> Indietro e maniche con tessuto e acqua resistenti al vento. </li><li> Riempimento di montaggio-loft. </li><li> Anteriore con imbottito. </li><li> Tasche ventrale e pettorale con cerniera.pu & ntilde; elluting con clip per il pollice. </li></ul>","<p> Giacca softshell mountain? A ABIERI </p>",,,,,,,,,giacca-donna-grigia-eu-abieri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IWWSF01074SM/FXS,ch,Default,simple,,,,,,,,,,90.189000,76.989000,25/11/21,28/11/31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dfw_price=90.189000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IWWSF01074SM/FXM,,Default,simple,,"base,izas_website,fr,it,uk,en_us,ch","ABIERI SMOKE/FUXIA WOMAN'S EU 38",,,0.600000,2,"Taxable Goods","Not Visible Individually",81.990000,69.990000,1/3/22,31/12/22,abieri-smoke-fuxia-woman-s-eu-38,,,,,ABIERI-SMOKE-FUXIA-1,,ABIERI-SMOKE-FUXIA-1,,,,,"29/8/19 19:47","14/11/22 2:02",,,,,,,,,,,,,,,,Grey,"EU 38","activity=Trekking,color=Grey,dfw_price=81.990000,ean=8434076354729,fabrics=AWPS|SOFTSHELL,gender=Women,has_special_price=Yes,in_html_sitemap=Yes,in_xml_sitemap=Yes,mainseason=All Seasons,model=ABIERI,pockets=FRONT,real_colours=SMOKE/FUXIA,size=EU 38,warmth=Warmish,waterproof=3K",0.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,0,,1,1,0,1,0.0000,1,0,0,0,,,,,,,,,,,,,,,,,,,,
IWWSF01074SM/FXM,en,Default,simple,,,"gray woman jacket eu abieri","<ul><li> Lightweight and breathable jacket. </li><li> Fixed hood. </li><li> Back and sleeves with wind-resistant tissue and water. </li><li> Mount-loft filling. </li><li> Front with padded. </li><li> Ventral and pectoral pockets with zipper.pu & ntilde; elluting with clip for the thumb. </li></ul>","<p> Softshell jacket mountain? To ABIERI </p>",,,,,,,,,gray-woman-jacket-eu-abieri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IWWSF01074SM/FXM,es,Default,simple,,,"CHAQUETA MUJER GRIS ABIERI EU 38","<ul>
<li>Chaqueta ligera y transpirable.</li>
<li>Capucha fija.</li>
<li>Espalda y mangas con tejido resistente al viento y al agua.</li>
<li>Relleno de mount-loft.</li>
<li>Delantero con padded.</li>
<li>Bolsillos ventrales y pectoral con cremallera.Pu&ntilde;os el&aacute;sticos con presilla para el pulgar.</li>
</ul>","<p>Chaqueta Softshell de Monta?a Abieri</p>",,,,,,,,,chaqueta-mujer-gris-abieri-eu-38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IWWSF01074SM/FXM,fr,Default,simple,,,"veste de femme grise ue abieri","<ul><li> Veste légère et respirante. </li><li> Hood fixe. </li><li> Dos et manches avec tissu et eau résistant au vent. </li><li> Remplissage mount-loft. </li><li> Devant avec rembourré. </li><li> Poches ventrales et pectorales avec zipper.pu & ntilde; elluting avec clip pour le pouce. </li></ul>","<p> Veste softshell mountain? A ABIERI </p>",,,,,,,,,veste-de-femme-grise-ue-abieri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IWWSF01074SM/FXM,it,Default,simple,,,"giacca donna grigia eu abieri","<ul ><li> Giacca leggera e traspirante. </li><li> Cappuccio fisso. </li><li> Indietro e maniche con tessuto e acqua resistenti al vento. </li><li> Riempimento di montaggio-loft. </li><li> Anteriore con imbottito. </li><li> Tasche ventrale e pettorale con cerniera.pu & ntilde; elluting con clip per il pollice. </li></ul>","<p> Giacca softshell mountain? A ABIERI </p>",,,,,,,,,giacca-donna-grigia-eu-abieri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IWWSF01074SM/FXM,ch,Default,simple,,,,,,,,,,90.189000,76.989000,25/11/21,28/11/31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dfw_price=90.189000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IWWSF01074SM/FXL,,Default,simple,,"base,izas_website,fr,it,uk,en_us,ch","ABIERI SMOKE/FUXIA WOMAN'S EU 40",,,0.600000,2,"Taxable Goods","Not Visible Individually",81.990000,69.990000,1/3/22,31/12/22,abieri-smoke-fuxia-woman-s-eu-40,,,,,ABIERI-SMOKE-FUXIA-1,,ABIERI-SMOKE-FUXIA-1,,,,,"29/8/19 19:47","14/11/22 2:02",,,,,,,,,,,,,,,,Grey,"EU 40","activity=Trekking,color=Grey,dfw_price=81.990000,ean=8434076354712,fabrics=AWPS|SOFTSHELL,gender=Women,has_special_price=Yes,in_html_sitemap=Yes,in_xml_sitemap=Yes,mainseason=All Seasons,model=ABIERI,pockets=FRONT,real_colours=SMOKE/FUXIA,size=EU 40,warmth=Warmish,waterproof=3K",0.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,0,,1,1,0,1,0.0000,1,0,0,0,,,,,,,,,,,,,,,,,,,,
IWWSF01074SM/FXL,en,Default,simple,,,"gray woman jacket eu abieri","<ul><li> Lightweight and breathable jacket. </li><li> Fixed hood. </li><li> Back and sleeves with wind-resistant tissue and water. </li><li> Mount-loft filling. </li><li> Front with padded. </li><li> Ventral and pectoral pockets with zipper.pu & ntilde; elluting with clip for the thumb. </li></ul>","<p> Softshell jacket mountain? To ABIERI </p>",,,,,,,,,gray-woman-jacket-eu-abieri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
